algorithm,round,client_id,original_size_bytes,delta_size_bytes,reduction_percent
fedavg,2,42,1163968,499058,57.12442266454061
fedavg,7,27,1163969,447747,61.53273841485469
fedavg,2,22,1163772,510337,56.14802555827087
fedavg,6,88,1163773,484395,58.37719211564454
fedavg,2,2,1163833,448162,61.492585276409926
fedavg,5,54,1163898,388634,66.60927332120168
fedavg,0,43,1164100,482718,58.532943905162796
fedavg,5,57,1163860,429153,63.126750640111354
fedavg,2,77,1163687,469093,59.689074467618866
fedavg,2,99,1163860,462767,60.23860258106646
fedavg,4,38,1163807,323633,72.19186686452306
fedavg,3,83,1163835,505130,56.597799516254454
fedavg,1,8,1163822,483307,58.47242963271015
fedavg,2,76,1163764,464914,60.05083504903056
fedavg,3,62,1163852,479410,58.80833645515066
fedavg,2,35,1164026,468755,59.72985139507193
fedavg,2,86,1164029,473408,59.33022287245421
fedavg,0,14,1163933,507942,56.359859201517615
fedavg,3,31,1163812,460681,60.41620124212501
fedavg,2,34,1163916,477253,58.99592410448864
fedavg,3,29,1163802,442368,61.9894105698392
fedavg,2,67,1164088,442906,61.95253279820769
fedavg,6,55,1163892,429041,63.137387317723636
fedavg,1,95,1163921,486480,58.20334885271423
fedavg,3,22,1163919,539187,53.67486912749083
fedavg,2,8,1163896,496115,57.37462797363339
fedavg,1,37,1163929,484315,58.389644041861665
fedavg,3,80,1163934,356605,69.3620944142881
fedavg,2,12,1163839,500522,56.9938797376613
fedavg,8,27,1163965,487305,58.134050422478346
fedavg,2,23,1164108,448903,61.43802808674109
fedavg,3,86,1164031,499162,57.117808718152695
fedavg,2,30,1163950,474619,59.22342025001074
fedavg,7,88,1164091,484247,58.401276188889014
fedavg,7,55,1163962,438137,62.3581354030458
fedavg,3,70,1163993,361811,68.91639382711064
fedavg,5,81,1163843,450060,61.32983572526535
fedavg,3,0,1164078,493887,57.57268842809502
fedavg,6,41,1163949,488315,58.04670135890834
fedavg,4,51,1164004,450130,61.32917069013508
fedavg,2,37,1163977,488890,57.998310963189134
fedavg,5,52,1163955,486052,58.24134094531146
fedavg,3,82,1164020,434542,62.668854487036306
fedavg,5,51,1164025,461524,60.35102338867293
fedavg,5,44,1163943,507468,56.4009577788603
fedavg,9,27,1164121,481174,58.66632420512987
fedavg,3,50,1164212,404233,65.27840290256414
fedavg,1,43,1164071,511390,56.068830853100884
fedavg,3,17,1164075,414313,64.4083929300088
fedavg,2,79,1163993,499399,57.096047828466325
fedavg,2,16,1163953,455305,60.882870700105585
fedavg,2,19,1163982,523173,55.05317092532358
fedavg,3,47,1164038,462589,60.25997433073491
fedavg,3,8,1164023,497902,57.22575928482513
fedavg,2,53,1164180,484762,58.360219210087784
fedavg,6,57,1164076,442144,62.01760022541484
fedavg,2,64,1164098,482014,58.59334866995734
fedavg,3,98,1164243,444099,61.85512818200325
fedavg,2,25,1164087,469904,59.63325765170473
fedavg,6,44,1163904,501223,56.93605314527659
fedavg,4,50,1164133,418738,64.03005498512627
fedavg,4,62,1164197,501476,56.92515957350861
fedavg,6,52,1163928,483911,58.42431834271535
fedavg,5,94,1164124,485937,58.25728187031623
fedavg,2,5,1164158,474613,59.231221191625195
fedavg,6,51,1164069,476822,59.038338792631706
fedavg,0,93,1163957,543376,53.31648849570904
fedavg,3,19,1163968,535190,54.020213614119974
fedavg,4,69,1164029,455004,60.91128313813488
fedavg,2,96,1164081,452601,61.119458182033725
fedavg,3,96,1164034,474281,59.25539975636451
fedavg,4,4,1164205,480945,58.68897659776414
fedavg,3,26,1164237,435645,62.58107241051436
fedavg,4,80,1164280,385085,66.92505239289518
fedavg,4,83,1164095,522628,55.10435144897967
fedavg,4,40,1164049,481066,58.673045550488
fedavg,2,43,1164142,513089,55.925565781494015
fedavg,4,48,1164255,528492,54.60685159179046
fedavg,2,9,1164160,424125,63.56815214403518
fedavg,3,46,1164356,482050,58.599431788903054
fedavg,2,21,1164138,536475,53.91654597650795
fedavg,5,39,1164118,489498,57.95116989858416
fedavg,3,34,1164152,533632,54.16131226850103
fedavg,4,46,1164383,480273,58.7530048102729
fedavg,2,20,1164121,547808,52.9423487764588
fedavg,2,59,1164076,459445,60.53135705916108
fedavg,2,6,1164123,467127,59.87305465144147
fedavg,4,98,1164192,472313,59.42997375003436
fedavg,2,84,1164247,530086,54.46962714956533
fedavg,5,80,1164230,388060,66.66809822801336
fedavg,7,44,1164156,536388,53.92473173698371
fedavg,10,27,1164248,469289,59.691663631803536
fedavg,4,28,1164364,532433,54.27263295670426
fedavg,4,17,1164208,415621,64.30010788450173
fedavg,3,37,1164280,498479,57.185642628920874
fedavg,3,21,1164202,529844,54.4886540308297
fedavg,3,16,1164092,505736,56.55532380602221
fedavg,3,43,1164434,542924,53.37442912178793
fedavg,7,51,1164172,454977,60.91840380974632
fedavg,2,85,1164148,485517,58.29422032250196
fedavg,4,0,1164268,490437,57.87593578110881
fedavg,3,9,1164327,450024,61.34900247095531
fedavg,5,1,1164265,473827,59.3024783876523
fedavg,2,24,1164380,535203,54.03536646112094
fedavg,4,37,1164443,527288,54.717577416842225
fedavg,2,90,1164298,429105,63.14474473030101
fedavg,1,14,1164165,526553,54.76989945583315
fedavg,5,73,1164352,526752,54.76007255537845
fedavg,4,26,1164268,455402,60.88512266935104
fedavg,3,23,1164402,481148,58.67853198465822
fedavg,1,66,1164502,451553,61.22351013566314
fedavg,3,77,1164473,466739,59.91843520631222
fedavg,6,39,1164349,524270,54.97312231985427
fedavg,3,59,1164323,477743,58.96817292108805
fedavg,0,58,1164378,470890,59.55866565668537
fedavg,2,74,1164448,475892,59.13153700294045
fedavg,1,93,1164333,526507,54.78037640434481
fedavg,6,94,1164483,491238,57.81492731108999
fedavg,1,10,1164391,514266,55.833908025740485
fedavg,4,96,1164519,481309,58.668858129407944
fedavg,4,32,1164415,437380,62.43779065024068
fedavg,4,8,1164633,523972,55.00968974775744
fedavg,2,95,1164531,552420,52.56287724414378
fedavg,3,2,1164254,515911,55.68741872477998
fedavg,7,41,1164453,509854,56.21514994594028
fedavg,4,31,1164333,495866,57.412011855714816
fedavg,3,76,1164408,523191,55.06806892429458
fedavg,3,24,1164599,509347,56.26417333348217
fedavg,5,71,1164444,520447,55.30510698668205
fedavg,6,13,1164349,509944,56.203509428873986
fedavg,4,24,1164658,532845,54.24880093555362
fedavg,3,25,1164494,529874,54.497489896899424
fedavg,3,85,1164471,464349,60.12360977645643
fedavg,3,67,1164404,486670,58.204368930371245
fedavg,3,20,1164524,543369,53.33981953141369
fedavg,3,42,1164450,519869,55.35497445145777
fedavg,2,45,1164366,560143,51.892875607841525
fedavg,3,84,1164492,528855,54.584917715192546
fedavg,3,35,1164523,490225,57.90336472529955
fedavg,5,40,1164538,467950,59.81668266728952
fedavg,4,47,1164641,465559,60.02553576595706
fedavg,3,95,1164522,538822,53.73020003057049
fedavg,4,22,1164618,566305,51.37418449654736
fedavg,5,50,1164785,478857,58.88880780573239
fedavg,2,68,1164565,443106,61.95094305599087
fedavg,5,31,1164605,499218,57.1341356082105
fedavg,1,49,1164566,506573,56.50113432815315
fedavg,4,7,1164292,561532,51.77051804873691
fedavg,3,6,1164467,498260,57.2113250096396
fedavg,5,83,1164415,503994,56.716978053357266
fedavg,6,40,1164535,482406,58.575225304520686
fedavg,1,78,1164599,383292,67.08807065779723
fedavg,4,84,1164762,526923,54.76131604568144
fedavg,4,82,1164563,516632,55.63726479374667
fedavg,5,24,1164813,519767,55.37764430857142
fedavg,3,53,1164535,520913,55.26858359774502
fedavg,8,55,1164552,429449,63.12324395990905
fedavg,4,67,1164630,505190,56.62227488558598
fedavg,4,21,1164630,549466,52.82055245013437
fedavg,3,64,1164552,480973,58.698881630017375
fedavg,4,60,1164706,482769,58.55014055049086
fedavg,8,51,1164395,496745,57.3387896718897
fedavg,3,79,1164620,527157,54.7357077845134
fedavg,4,64,1164617,481012,58.6978380016778
fedavg,3,68,1164686,460091,60.49656302213644
fedavg,5,32,1164581,440462,62.178500250304616
fedavg,4,29,1164764,496866,57.341916474066856
fedavg,2,78,1164687,398436,65.79029387294612
fedavg,1,58,1164532,498017,57.234580071651095
fedavg,7,57,1164840,456590,60.80234195254284
fedavg,2,89,1164767,556529,52.219714329131925
fedavg,7,52,1164697,497626,57.274209515436205
fedavg,4,25,1164828,515645,55.73209091814414
fedavg,2,14,1164760,521610,55.217383838730726
fedavg,1,97,1164587,492105,57.74424753152834
fedavg,5,29,1164684,516250,55.674672271620466
fedavg,4,86,1164487,536565,53.92262859095893
fedavg,5,64,1164571,489914,57.931804930742736
fedavg,4,53,1164662,523136,55.08259048547991
fedavg,4,9,1164825,458012,60.6797587620458
fedavg,8,44,1164651,552420,52.56776493559015
fedavg,3,78,1164764,433126,62.814269671796175
fedavg,8,88,1164722,556889,52.186959635003035
fedavg,5,9,1164698,473656,59.3322904306524
fedavg,2,93,1164698,546222,53.10183412352387
fedavg,5,48,1164857,539769,53.6622091810411
fedavg,5,87,1164655,515362,55.74981432269642
fedavg,2,58,1164688,505356,56.61018229774841
fedavg,8,52,1164736,517652,55.5562805648662
fedavg,6,81,1164838,501497,56.94706044960758
fedavg,7,13,1164906,534473,54.11878726695545
fedavg,5,86,1164842,532567,54.279893753831
fedavg,5,8,1164904,536808,53.91826279247045
fedavg,4,85,1164930,479757,58.81666709587701
fedavg,9,51,1164624,495007,57.496410858783605
fedavg,4,95,1164707,549868,52.789156414445856
fedavg,9,55,1164824,468027,59.8199384628064
fedavg,3,58,1164920,511703,56.073979329052634
fedavg,4,76,1164815,523201,55.0829101616995
fedavg,3,89,1164991,554470,52.40564090194688
fedavg,4,43,1164908,516392,55.67100577899714
fedavg,5,25,1164907,537261,53.87949424288806
fedavg,6,54,1164995,460098,60.50643994180233
fedavg,5,95,1164907,558390,52.06570138217042
fedavg,2,3,1164806,514895,55.79564322299164
fedavg,6,48,1164761,545307,53.182927656403336
fedavg,2,10,1164821,543628,53.32948152548761
fedavg,5,22,1164818,596208,48.81535141112173
fedavg,4,20,1164837,541606,53.50370910264698
fedavg,10,55,1164777,484947,58.36567858053516
fedavg,9,44,1165038,576663,50.50264454893316
fedavg,4,70,1164809,497560,57.283983897789255
fedavg,8,41,1164938,523405,55.070141071885374
fedavg,4,42,1164899,519792,55.37879249617349
fedavg,4,19,1164960,566514,51.370519159456116
fedavg,5,98,1164958,529414,54.55509984050927
fedavg,4,89,1164956,552267,52.593316829133464
fedavg,3,12,1164951,566915,51.33572141660893
fedavg,9,52,1164966,512846,55.97759934624702
fedavg,3,10,1164903,551656,52.64361066972958
fedavg,6,25,1164787,558107,52.08505932844374
fedavg,6,71,1164929,540639,53.59039048731725
fedavg,5,0,1164961,516826,55.635768064338635
fedavg,5,47,1164947,517393,55.586563165534564
fedavg,9,41,1164875,551444,52.660671745895485
fedavg,3,99,1165174,551709,52.65007629761735
fedavg,11,27,1165013,487574,58.148621517528134
fedavg,7,40,1164967,496366,57.39226948059473
fedavg,4,58,1165159,520394,55.3370827500796
fedavg,6,50,1164883,501302,56.96546348431559
fedavg,7,50,1165034,504285,56.7149971588812
fedavg,5,4,1165092,541063,53.56049136033892
fedavg,6,98,1165022,538968,53.73752598663373
fedavg,4,35,1165015,534288,54.13895958421136
fedavg,10,52,1165238,513364,55.943421000688275
fedavg,5,76,1164988,576404,50.52275216568754
fedavg,5,38,1165028,410535,64.76179113291698
fedavg,1,36,1165099,539133,53.726421531560845
fedavg,7,81,1165081,541496,53.52288810820879
fedavg,6,9,1164895,516869,55.629563179514044
fedavg,4,99,1165173,547256,53.03221066742878
fedavg,7,25,1165131,548703,52.90632555480885
fedavg,5,21,1165102,549495,52.83717648755216
fedavg,5,43,1165280,548334,52.944013455993414
fedavg,4,77,1165137,519363,55.42472687761182
fedavg,7,94,1165140,533833,54.18293080659835
fedavg,5,20,1164929,550005,52.7863929904741
fedavg,5,69,1165225,498827,57.19049968890128
fedavg,5,84,1165208,528044,54.6824257986557
fedavg,4,59,1165127,494227,57.58170568530298
fedavg,3,74,1165098,494950,57.51859500230883
fedavg,5,67,1164945,508728,56.330298855310765
fedavg,5,15,1164963,550085,52.78090377119273
fedavg,8,25,1165116,561115,51.84041760648726
fedavg,6,86,1165199,552359,52.59530775429777
fedavg,4,2,1165058,531691,54.36355958244139
fedavg,8,13,1165039,537028,53.90471906949037
fedavg,3,90,1165123,515302,55.77273815725894
fedavg,2,63,1165078,524721,54.962586195945676
fedavg,6,64,1165060,503751,56.76179767565619
fedavg,7,86,1165109,587076,49.61192472120635
fedavg,11,52,1165145,533748,54.190422651258
fedavg,6,67,1165124,502276,56.890768707880014
fedavg,7,92,1165204,568796,51.184856900594234
fedavg,8,40,1165142,496956,57.348031398747956
fedavg,1,11,1165040,571880,50.91327336400467
fedavg,6,31,1165123,552251,52.60148499342987
fedavg,9,88,1165126,561383,51.817829144659036
fedavg,5,26,1165191,522515,55.156279099306474
fedavg,5,35,1165180,546898,53.06321770026949
fedavg,8,81,1165201,543770,53.33251516262001
fedavg,6,43,1165252,518370,55.51434367844895
fedavg,7,98,1165591,561901,51.79260992921188
fedavg,5,85,1165262,511049,56.14299616738554
fedavg,3,91,1165319,548512,52.93031350213976
fedavg,9,40,1165282,502428,56.88356981400211
fedavg,0,33,1165153,565221,51.48954686637721
fedavg,2,66,1165424,507950,56.41500432460632
fedavg,5,77,1165230,517531,55.585506723994406
fedavg,6,32,1165220,480083,58.798939256106145
fedavg,7,64,1165231,516950,55.6354061984276
fedavg,6,47,1165287,538216,53.812580076839446
fedavg,7,9,1165465,520773,55.3162900644807
fedavg,10,88,1165260,570553,51.036421056244954
fedavg,4,75,1165379,588137,49.532555503402754
fedavg,4,90,1165384,522075,55.20146149252092
fedavg,7,31,1165114,563153,51.66541643135349
fedavg,5,58,1165377,583217,49.95464986866911
fedavg,4,23,1165353,539046,53.74397285629333
fedavg,6,73,1165201,560801,51.870878929901366
fedavg,2,49,1165591,502120,56.9214244104493
fedavg,3,45,1165345,560377,51.91321025104154
fedavg,7,43,1165341,525545,54.90204154835365
fedavg,6,83,1165450,519893,55.391222274657856
fedavg,7,54,1165427,514340,55.86681962920028
fedavg,5,28,1165492,595667,48.891369481729605
fedavg,8,98,1165712,571935,50.93685232716143
fedavg,3,3,1165332,531235,54.41342038148784
fedavg,9,13,1165321,559732,51.96756945082084
fedavg,3,65,1165486,573970,50.75273319456433
fedavg,5,62,1165450,578160,50.391694195375166
fedavg,9,81,1165442,581958,50.06546872345427
fedavg,7,32,1165374,481301,58.69986802520049
fedavg,6,4,1165606,546745,53.093498146028764
fedavg,8,54,1165557,508232,56.395783303605064
fedavg,6,80,1165568,437473,62.46696889413573
fedavg,5,23,1165546,577805,50.42623800347648
fedavg,7,47,1165549,544617,53.273779137556645
fedavg,11,88,1165485,578735,50.343848269175496
fedavg,5,89,1165601,555641,52.330085509535415
fedavg,4,12,1165649,552042,52.64080353519799
fedavg,7,73,1165567,534292,54.160335699277695
fedavg,1,61,1165448,518927,55.474032303457555
fedavg,8,92,1165667,571826,50.944309138029986
fedavg,9,25,1165778,590620,49.336837716958115
fedavg,6,89,1165827,576818,50.52284772955164
fedavg,6,20,1165552,537738,53.86409186376927
fedavg,12,88,1165602,600298,48.49888727026892
fedavg,8,50,1165525,539535,53.70884365414727
fedavg,6,95,1165600,601558,48.39070006863418
fedavg,7,4,1165912,563446,51.67336814442256
fedavg,8,47,1165770,543211,53.403244207691046
fedavg,5,17,1165646,403514,65.38280061013377
fedavg,3,93,1165602,559216,52.023417941973335
fedavg,6,1,1165648,523616,55.079406476054515
fedavg,2,36,1165527,560719,51.89137617575569
fedavg,3,72,1165500,550711,52.74894894894895
fedavg,5,60,1165563,511072,56.15234869329242
fedavg,6,0,1165725,534441,54.153766969053585
fedavg,7,80,1165611,438157,62.40967183734539
fedavg,10,81,1165545,574419,50.71670334478719
fedavg,2,11,1165645,563795,51.632358050692964
fedavg,4,68,1165591,490762,57.89586570246339
fedavg,8,94,1165612,558331,52.09975532166793
fedavg,10,13,1165732,580995,50.16050001200962
fedavg,8,64,1165608,527282,54.76335097219649
fedavg,6,77,1165761,520320,55.36649450444817
fedavg,10,25,1165747,627062,46.20942623056289
fedavg,5,59,1165899,529448,54.588862328555045
fedavg,6,69,1165791,525626,54.9125014689597
fedavg,10,40,1165685,501634,56.96659045968679
fedavg,8,31,1165608,554187,52.45511355447115
fedavg,3,63,1165710,528965,54.622933662746306
fedavg,8,73,1165634,568581,51.22130960490171
fedavg,5,90,1165583,559571,51.99217902114221
fedavg,6,28,1165814,593114,49.124474401576926
fedavg,6,76,1165771,578893,50.34247721036122
fedavg,7,48,1165948,551420,52.70629564954869
fedavg,9,92,1165763,572393,50.8997111762854
fedavg,10,51,1165723,497966,57.28264776452039
fedavg,6,29,1165830,501985,56.94183543055162
fedavg,10,41,1165847,589744,49.414974692219474
fedavg,9,54,1165897,528420,54.67695688384138
fedavg,11,55,1165737,551937,52.65338579799732
fedavg,6,59,1165853,543068,53.41882724494427
fedavg,6,22,1165911,593601,49.08693716758826
fedavg,8,4,1165916,584297,49.88515467666625
fedavg,7,0,1166056,548370,52.972241470392504
fedavg,3,66,1165735,538617,53.795931322298806
fedavg,10,92,1165733,576784,50.52177471170501
fedavg,6,87,1165682,558187,52.11498504737999
fedavg,8,80,1165866,494114,57.61828546333798
fedavg,5,12,1165787,546742,53.101038182789814
fedavg,4,79,1165911,535357,54.082515732332915
fedavg,3,5,1166127,552044,52.6600447464127
fedavg,7,20,1165932,555486,52.35691275305936
fedavg,7,1,1165910,520250,55.37820243415015
fedavg,4,3,1165846,525521,54.923634854003026
fedavg,4,45,1165773,579112,50.32377658429215
fedavg,3,30,1165859,560454,51.92780602113978
fedavg,1,18,1165841,580380,50.21791136184094
fedavg,9,64,1165824,526770,54.81564970355731
fedavg,8,48,1166054,562102,51.794513804678
fedavg,4,6,1165925,528594,54.66312155584622
fedavg,12,27,1165925,516383,55.71044449685871
fedavg,6,8,1165992,587167,49.64227884925454
fedavg,7,28,1165969,592918,49.14804767536701
fedavg,6,26,1165835,577312,50.48081418039432
fedavg,11,13,1165975,587756,49.5910289671734
fedavg,8,57,1165818,523422,55.10259748948807
fedavg,6,85,1165937,559607,52.00366743657676
fedavg,6,58,1166165,602408,48.342815982300955
fedavg,5,45,1165866,609675,47.70625440659562
fedavg,5,6,1165800,532490,54.32406930862928
fedavg,6,21,1165932,588517,49.523900193150205
fedavg,7,59,1166133,554245,52.4715448409401
fedavg,7,77,1166139,511615,56.12744278340747
fedavg,10,54,1165928,539378,53.73830974125332
fedavg,5,42,1166098,539620,53.72430104502366
fedavg,9,47,1165985,602315,48.342817446193564
fedavg,7,87,1166129,542053,53.51689221346867
fedavg,12,55,1166202,573363,50.83501829014184
fedavg,6,45,1166029,618281,46.97550403977946
fedavg,9,73,1166260,573713,50.80745288357655
fedavg,5,82,1166143,563990,51.636291604031406
fedavg,5,70,1166176,538052,53.86185275635924
fedavg,6,42,1166231,550837,52.76776213288791
fedavg,7,71,1166036,542422,53.48153916345636
fedavg,9,98,1166297,587366,49.63838541983732
fedavg,9,48,1166379,575362,50.67109404404572
fedavg,13,55,1166228,569253,51.18853260254428
fedavg,8,1,1165990,511704,56.11420338081802
fedavg,7,26,1166185,558965,52.06892559928313
fedavg,6,23,1166230,607752,47.887466451729075
fedavg,12,13,1166241,577519,50.48030381370574
fedavg,4,5,1166144,578407,50.400036359146036
fedavg,5,2,1166260,566916,51.39025603210262
fedavg,9,31,1165963,576355,50.56832849755952
fedavg,4,66,1166311,523512,55.11385899644263
fedavg,9,4,1166168,582962,50.010461614450065
fedavg,7,45,1166115,630432,45.93740754556798
fedavg,13,13,1166168,572384,50.91753503783332
fedavg,9,50,1166212,577624,50.470068906853996
fedavg,7,39,1166257,572973,50.870777195763885
fedavg,11,41,1166319,578896,50.36555179157675
fedavg,6,2,1166230,575421,50.65973264278916
fedavg,4,16,1166265,563210,51.708230976664815
fedavg,6,60,1166069,540929,53.610892665871404
fedavg,7,58,1166222,607632,47.89739860849821
fedavg,8,71,1166200,545586,53.21677242325502
fedavg,6,90,1166338,566262,51.44957979590822
fedavg,8,0,1166292,573530,50.82449335157919
fedavg,4,10,1166306,641078,45.03346463106595
fedavg,11,51,1166282,511098,56.17715098063761
fedavg,14,13,1166348,593315,49.13053394012764
fedavg,5,99,1166315,597047,48.80911246104183
fedavg,7,29,1166262,534561,54.16458737402059
fedavg,3,49,1166161,570096,51.113439739452794
fedavg,8,20,1166223,555760,52.345306172147176
fedavg,1,33,1166190,586199,49.733834109364686
fedavg,9,71,1166432,565285,51.53725206441524
fedavg,6,35,1166344,574954,50.704594870809984
fedavg,8,59,1166414,586348,49.730713108724686
fedavg,2,97,1166409,519820,55.434157315315645
fedavg,4,34,1166350,583641,49.96004629828096
fedavg,12,41,1166461,587087,49.66938457436639
fedavg,10,47,1166202,594912,48.98722519769303
fedavg,4,49,1166266,567460,51.34386152044217
fedavg,8,29,1166245,524882,54.99384777641061
fedavg,10,98,1166441,565018,51.5605161341208
fedavg,11,25,1166597,600517,48.52404043555744
fedavg,7,90,1166270,586276,49.730679859723736
fedavg,11,47,1166407,579215,50.34194753632308
fedavg,11,40,1166356,552106,52.66402367716203
fedavg,6,6,1166489,556691,52.27636094296646
fedavg,5,37,1166458,591633,49.27952828134403
fedavg,9,29,1166393,532857,54.3158266553383
fedavg,5,5,1166433,613080,47.43975864880367
fedavg,7,67,1166375,551109,52.750273282606365
fedavg,6,15,1166164,606763,47.96932506920124
fedavg,5,53,1166346,585081,49.836412179576214
fedavg,12,47,1166395,586697,49.69997299371139
fedavg,6,38,1166416,430319,63.107587687411694
fedavg,7,95,1166443,611995,47.53322708439246
fedavg,7,42,1166478,573838,50.80593033044772
fedavg,3,14,1166398,613634,47.39068482627714
fedavg,9,0,1166668,575751,50.64997068574779
fedavg,6,24,1166606,607176,47.95363644623806
fedavg,5,49,1166378,576773,50.55007896239469
fedavg,6,5,1166464,617053,47.10055346757379
fedavg,6,49,1166436,576448,50.580400467749634
fedavg,6,62,1166661,603609,48.2618344146243
fedavg,4,30,1166527,567040,51.390752207192804
fedavg,10,0,1166625,566853,51.410864673738345
fedavg,6,84,1166737,528018,54.74404257343344
fedavg,7,83,1166583,543584,53.403744097076675
fedavg,5,96,1166611,604527,48.18092748996881
fedavg,12,40,1166418,552839,52.60369781673465
fedavg,13,47,1166595,574707,50.736373805819504
fedavg,9,1,1166564,558540,52.120929498938764
fedavg,12,51,1166587,520353,55.395268419757805
fedavg,8,77,1166643,540153,53.70023220471044
fedavg,10,48,1166641,587953,49.60291983566496
fedavg,4,78,1166743,425652,63.51792982687704
fedavg,8,95,1166521,621074,46.75843812498874
fedavg,5,79,1166672,557358,52.22667553519755
fedavg,11,98,1166635,579179,50.35473820003686
fedavg,6,70,1166553,530207,54.54925751337487
fedavg,10,64,1166738,530058,54.569234909636954
fedavg,11,0,1166703,574990,50.716677680609365
fedavg,8,90,1166764,596683,48.860009393502025
fedavg,3,97,1166790,545034,53.28773815339522
fedavg,11,64,1166795,536905,53.98463311892835
fedavg,10,50,1166735,630228,45.98362095934381
fedavg,4,14,1166631,608450,47.84554842105173
fedavg,8,58,1166557,645410,44.67394220771038
fedavg,7,2,1166781,619153,46.93494323270605
fedavg,4,74,1166719,581199,50.18517740775628
fedavg,6,96,1166841,617670,47.064767179075815
fedavg,7,24,1166547,625903,46.345668027091925
fedavg,9,59,1166752,590573,49.38315940319794
fedavg,12,98,1166668,584260,49.92062866213867
fedavg,13,27,1166772,538345,53.860308612136734
fedavg,9,57,1166713,595861,48.92822827893406
fedavg,11,54,1166821,569114,51.22525220235153
fedavg,6,99,1166858,584680,49.8927890111736
fedavg,12,0,1166851,575407,50.68719142375504
fedavg,5,46,1166918,596437,48.88783959112808
fedavg,7,5,1166915,628228,46.163345230800864
fedavg,5,75,1166823,627975,46.18078320362214
fedavg,5,78,1166931,482274,58.671592407777325
fedavg,11,48,1167022,586797,49.71842861574161
fedavg,2,33,1167015,593436,49.149239726995795
fedavg,13,88,1166749,639516,45.188211003394905
fedavg,8,42,1166942,581951,50.130254974111836
fedavg,3,36,1166962,598523,48.71101201238772
fedavg,6,79,1166956,598810,48.686154405136094
fedavg,6,37,1166941,581238,50.1913121571699
fedavg,2,18,1166863,606024,48.0638258304531
fedavg,4,91,1166841,614992,47.29427574108212
fedavg,9,77,1166965,558432,52.14663678859264
fedavg,10,1,1167029,582759,50.06473703738297
fedavg,2,61,1166958,572570,50.93482370402362
fedavg,12,64,1166955,530626,54.52900925914024
fedavg,5,3,1166942,537380,53.94972500775531
fedavg,6,53,1166962,599901,48.59292761889419
fedavg,10,59,1167048,598765,48.694055428739865
fedavg,12,48,1167050,606530,48.028790540251066
fedavg,8,87,1167034,564672,51.61477729012179
fedavg,7,84,1167013,527136,54.83032322690493
fedavg,14,88,1166960,647871,44.48215877150887
fedavg,7,38,1167057,432121,62.97344517020163
fedavg,5,91,1166917,642702,44.92307507731912
fedavg,7,15,1166936,611632,47.58650003085002
fedavg,4,93,1166908,589759,49.45968319696155
fedavg,5,30,1167019,596906,48.85207524470467
fedavg,14,27,1166833,556354,52.319312189490695
fedavg,7,6,1166943,575758,50.66100058014831
fedavg,13,0,1166943,580021,50.29568710725374
fedavg,5,7,1166984,572308,50.958367895361036
fedavg,15,27,1167028,587256,49.67935645074497
fedavg,6,75,1167233,628577,46.148112673305164
fedavg,7,96,1167213,613744,47.41799483042084
fedavg,11,1,1167098,595363,48.98774567345673
fedavg,9,95,1167104,649830,44.32115732616801
fedavg,9,58,1167032,634622,45.62085701163293
fedavg,4,97,1167064,566429,51.46547233056628
fedavg,10,73,1167173,605498,48.122686182768106
fedavg,6,82,1167178,602731,48.35997594197286
fedavg,7,69,1167177,593841,49.12159852361724
fedavg,9,90,1167170,597854,48.77747029138857
fedavg,13,51,1167220,548159,53.03721663439626
fedavg,6,12,1167162,616298,47.19687584071448
fedavg,6,30,1167239,586014,49.79485777976919
fedavg,11,50,1167267,640019,45.169442809571414
fedavg,8,28,1166977,592162,49.256754846068084
fedavg,3,18,1167255,602708,48.36535290060869
fedavg,10,77,1167134,586470,49.75127106227733
fedavg,11,59,1167326,588044,49.624697813635606
fedavg,7,79,1167231,537705,53.93328312904644
fedavg,12,59,1167628,590021,49.46840945917707
fedavg,13,98,1167368,609340,47.802235456171495
fedavg,8,83,1167185,565862,51.51908223632071
fedavg,10,44,1167415,578158,50.475366514906874
fedavg,12,52,1167282,578883,50.40761358437806
fedavg,11,73,1167165,614814,47.32415725283058
fedavg,7,76,1167202,622015,46.708881581765624
fedavg,11,77,1167204,588440,49.58550519018098
fedavg,7,8,1167304,605788,48.10366451241494
fedavg,7,37,1167308,580777,50.24646451493522
fedavg,4,63,1167402,588435,49.59448416226802
fedavg,13,48,1167292,620488,46.843806005695235
fedavg,7,49,1167365,594833,49.04481460382999
fedavg,14,51,1167520,580924,50.242908044401815
fedavg,7,75,1167244,639520,45.21111267224334
fedavg,14,47,1167356,603093,48.33683983292158
fedavg,16,27,1167311,594704,49.05350844804855
fedavg,7,99,1167333,613707,47.4265697962792
fedavg,8,8,1167225,611703,47.59339458973205
fedavg,14,0,1167264,581465,50.18564780546646
fedavg,8,15,1167358,619303,46.94832262253739
fedavg,7,22,1167257,599350,48.6531243762085
fedavg,8,39,1167527,581150,50.22384921290899
fedavg,13,59,1167593,608973,47.8437263669789
fedavg,8,45,1167236,650629,44.25900160721567
fedavg,8,99,1167521,610142,47.74038325648961
fedavg,6,46,1167270,611591,47.605009980552914
fedavg,6,91,1167413,619567,46.92820792641508
fedavg,5,14,1167680,600757,48.551229788983285
fedavg,5,34,1167435,588144,49.62083542124402
fedavg,4,65,1167386,608202,47.90052304893154
fedavg,8,37,1167455,572209,50.98663331777242
